Date,AAPL,BA,CVX,JNJ,MCD,MMM,MRK,NIKE,PFE
22.02.2000,0.873818,25.179064,17.671024,22.948988,19.116016,26.346136,29.733374,2.688407,15.346981
23.02.2000,0.892533,24.045610,17.101938,22.219294,19.300892,27.160398,28.655264,2.794202,15.576036
24.02.2000,0.884495,23.681290,16.678772,21.526083,18.561394,26.774225,28.144583,2.694632,15.146558
25.02.2000,0.847427,24.490894,16.591219,21.015301,18.339539,25.229572,27.321804,2.644845,14.831603
28.02.2000,0.869500,23.964634,17.408373,21.234203,18.413500,25.431841,27.945963,2.775532,14.745704
29.02.2000,0.880057,23.924156,17.437555,21.015301,18.783243,25.946724,27.945963,2.831541,14.717072
01.03.2000,1.000500,23.519350,17.568890,21.416630,18.487442,25.339893,27.365589,2.800425,14.602538
02.03.2000,0.936680,23.276464,17.671024,21.507841,18.265589,25.321507,27.023516,2.931112,14.659805
03.03.2000,0.982746,23.276464,17.408373,21.453108,19.116016,26.332890,26.225361,2.924888,14.946134
06.03.2000,0.964991,22.750210,17.277040,20.577478,18.672318,25.670908,25.769274,2.837764,14.516640
07.03.2000,0.943397,22.507334,18.911362,19.993717,17.673992,24.346895,24.600534,2.775532,13.743567
08.03.2000,0.936680,21.616751,18.925953,20.723412,18.191645,24.291723,25.911795,2.713300,14.860236
09.03.2000,0.938599,21.859640,19.436672,21.215965,18.931137,23.813616,27.878704,2.663514,15.747832
10.03.2000,0.965472,20.969061,18.765440,20.686928,18.783243,23.979120,27.166058,2.675962,16.034168
13.03.2000,0.931401,21.130991,18.634106,20.431540,19.189959,23.243561,25.997313,2.862657,15.719203
14.03.2000,0.877177,21.414345,19.349117,21.234203,18.043743,23.280346,25.769274,2.875102,15.232453
15.03.2000,0.892533,22.588291,19.597189,22.456457,19.226936,24.273340,27.280060,3.285831,16.148685
16.03.2000,0.933320,23.074068,19.640968,23.295603,20.151312,25.909960,29.646055,3.566135,16.721338
17.03.2000,0.959713,24.612331,19.451267,23.222622,20.003408,25.266346,28.619841,3.391569,16.406387
20.03.2000,0.944357,23.964634,19.363714,23.149666,20.447107,25.597342,28.106745,3.291816,16.034168
21.03.2000,1.036010,23.681290,20.078732,23.423306,20.853832,26.608725,29.161459,3.304287,16.807232
22.03.2000,1.107029,23.478878,19.611776,24.007050,20.853832,25.303123,29.389507,3.366631,16.320488
23.03.2000,1.084956,22.750210,19.757698,23.350330,20.816864,25.597342,28.676865,3.391569,16.148685
24.03.2000,1.064801,23.316944,19.991180,21.088276,20.595007,26.737463,28.163746,3.379099,15.976894
27.03.2000,1.071520,24.045610,19.743107,20.358568,20.558035,26.075453,27.878704,3.584840,15.919637
28.03.2000,1.068161,24.612331,19.816069,21.015301,20.779875,26.149000,28.078236,3.672122,16.062798
29.03.2000,1.043688,24.531374,20.662413,20.741661,21.778208,25.781233,29.189974,3.890330,16.664066
30.03.2000,0.965472,25.017147,21.523333,20.650444,22.258877,26.185778,29.218472,3.859158,16.721338
31.03.2000,1.042729,24.490894,21.581711,20.504507,22.110981,26.057070,28.334791,3.952672,16.749971
03.04.2000,1.023534,24.086079,21.552530,21.088276,22.776525,27.031675,30.444214,3.990080,17.408512
04.04.2000,0.977468,24.167048,20.968855,22.401722,22.795013,27.344286,30.871805,3.884094,18.210226
05.04.2000,1.000981,23.357437,20.428932,22.620625,22.813498,26.811016,31.128366,3.909034,17.694841
06.04.2000,0.961153,23.397905,20.764553,21.854443,21.889133,27.473005,29.902611,4.145942,17.580311
07.04.2000,1.011537,23.114548,20.180868,21.617287,21.889133,26.958120,29.874104,4.283104,17.780731
10.04.2000,0.959713,22.709740,20.093327,22.182816,21.519384,27.289129,30.273180,4.289336,18.238853
11.04.2000,0.917005,23.114548,20.706186,22.839537,22.295856,28.079836,30.700783,4.501309,18.238853
12.04.2000,0.838789,24.369450,20.779142,22.474693,21.482407,27.840784,29.589046,4.432730,18.496553
13.04.2000,0.873818,23.964634,20.297607,22.255770,20.188290,27.877579,30.016636,4.382854,18.152966
14.04.2000,0.858943,22.912142,20.005764,21.398375,19.855509,26.719061,28.990427,4.251931,17.379889
17.04.2000,0.951076,22.871668,19.363714,22.620625,19.929462,26.443232,29.389507,4.189586,17.408512
18.04.2000,0.974109,22.507334,19.743107,23.788143,19.226936,26.443232,30.216173,4.226991,18.124332
19.04.2000,0.929962,24.126568,19.786877,24.007050,19.559717,26.608725,31.470442,4.395323,18.926037
20.04.2000,0.912687,25.948196,20.151690,23.824636,21.186607,27.142004,31.812510,4.382854,19.011930
24.04.2000,0.925163,24.531374,19.903625,24.481358,23.072329,28.649914,32.810204,4.308041,19.928177
25.04.2000,0.985145,25.260019,19.801487,24.609049,22.924429,27.601732,33.066753,4.551186,19.899534
26.04.2000,0.931401,25.867233,20.151690,24.152998,22.998381,26.167391,32.810204,4.376620,19.928177
27.04.2000,0.973149,25.786278,20.647812,24.225956,22.961407,25.726070,32.610672,4.320508,19.584585
28.04.2000,0.952515,25.705317,19.874441,24.080030,22.517704,25.487013,31.698479,4.332978,19.298248
01.05.2000,0.954434,25.300512,20.151690,24.134750,22.998381,25.578947,30.814802,4.644702,19.155096
02.05.2000,0.905009,24.571856,20.852114,24.572567,23.183252,25.578947,31.584454,4.513777,19.670477
03.05.2000,0.883416,24.167048,20.385166,24.298935,22.074013,25.247948,31.156866,4.226991,19.555946
04.05.2000,0.849826,24.733778,20.633221,24.244215,21.149643,25.137629,30.643759,4.264399,19.699110
05.05.2000,0.868541,25.583870,21.187723,24.517849,21.112656,25.505407,31.584454,4.264399,20.443552
08.05.2000,0.845507,24.774248,21.435795,25.612389,21.186607,25.689280,31.869511,4.295572,21.130732
09.05.2000,0.809518,24.814739,21.041805,25.393482,21.889133,25.303123,31.441931,4.308041,20.483521
10.05.2000,0.762492,23.971291,21.216909,24.955660,22.850481,25.284739,31.014322,4.214523,19.916931
11.05.2000,0.789364,24.255680,21.800587,25.119844,22.591654,25.284739,31.128366,4.258165,19.601362
12.05.2000,0.826313,24.174419,22.012175,24.955660,22.221905,24.972128,31.071337,4.270634,19.780657
15.05.2000,0.775449,24.174419,21.946520,25.174574,22.591654,25.284739,31.755497,4.401557,20.196640
16.05.2000,0.811437,24.296310,21.698444,25.484686,23.183252,26.498404,32.382607,4.407794,20.426146
17.05.2000,0.778327,24.296310,21.469208,25.411720,23.109304,26.059383,31.841005,4.121007,20.655655
18.05.2000,0.773529,24.458828,21.366337,25.831299,22.850481,25.781773,31.898022,4.064895,20.741709
19.05.2000,0.721704,24.011900,21.939445,25.998272,22.369806,25.022928,33.038246,3.990080,20.282703
22.05.2000,0.690513,23.768139,22.115789,25.449020,22.998381,24.930389,32.981247,3.952672,20.167950
23.05.2000,0.658843,24.133799,21.924744,25.485630,23.146269,24.911879,33.665382,4.121007,20.282703
24.05.2000,0.673239,25.271408,22.159861,26.346140,22.924429,26.114918,34.035954,4.339211,20.311394
25.05.2000,0.669999,24.946377,21.910046,26.163057,22.074013,25.152485,34.064461,4.326745,20.956877
26.05.2000,0.663161,24.865108,21.483900,25.815187,22.332838,24.874878,34.007450,4.345446,20.713034
30.05.2000,0.672279,25.718328,21.469208,26.053196,21.630314,25.208014,34.206989,4.414026,20.282703
31.05.2000,0.644927,25.393305,21.733709,26.217974,21.186607,25.393101,34.168076,4.276866,20.426146
01.06.2000,0.684276,26.165257,21.395725,25.687017,21.075691,25.133989,33.166485,4.314276,20.655655
02.06.2000,0.710667,25.921488,21.292864,24.606823,21.371483,24.967411,31.563959,4.414026,19.995823
05.06.2000,0.701070,25.312048,21.263487,24.606823,21.001747,25.189507,31.678432,4.407794,19.622873
06.06.2000,0.713067,25.921488,21.836580,24.643438,20.779875,24.375153,31.864439,4.189586,19.938438
07.06.2000,0.741378,25.068260,21.719021,24.515280,20.631987,24.208569,32.279373,4.382854,19.967134
08.06.2000,0.727942,24.824493,21.763094,24.863142,20.964758,24.208569,31.735668,4.283104,20.311394
09.06.2000,0.735140,25.474552,21.630852,25.229317,20.040388,24.264099,31.993225,4.145942,21.114670
12.06.2000,0.700110,24.783863,21.836580,24.835678,19.300892,24.273359,32.021835,4.030603,20.368774
13.06.2000,0.725543,25.230793,21.572067,25.778572,19.152990,24.245609,33.624355,3.890330,21.042946
14.06.2000,0.694353,25.230793,21.924744,26.291214,18.783243,24.930389,33.395424,3.952519,21.387207
15.06.2000,0.709228,26.246523,21.895363,26.547539,19.005091,25.596685,33.338181,3.827639,21.573679
16.06.2000,0.700110,25.515192,21.807186,26.236275,18.524416,25.004435,32.508320,3.721489,22.004004
19.06.2000,0.741858,25.352665,21.483900,26.419371,18.635338,24.726810,32.994793,3.652803,21.458933
20.06.2000,0.777368,25.555828,21.219395,25.943348,18.635338,24.338131,32.451084,3.565385,21.229418
21.06.2000,0.854145,25.880848,21.458181,26.327822,18.524416,25.541159,33.166485,3.552898,21.516306
22.06.2000,0.825353,25.312048,21.057758,25.943348,18.598366,25.485626,32.622787,3.515432,20.999916
23.06.2000,0.793683,25.921488,21.101830,26.291214,19.300892,25.004435,33.252354,3.702757,21.057295
26.06.2000,0.831112,25.840219,20.863045,27.975605,19.781561,25.319073,33.996384,3.896324,21.229418
27.06.2000,0.794642,26.002748,20.793245,28.689644,19.337870,25.652205,33.996384,3.989983,21.573679
28.06.2000,0.835910,26.348093,20.591192,28.730831,19.060549,25.490273,33.881908,3.905690,21.337004
29.06.2000,0.786965,26.612181,20.370770,28.872732,18.487442,25.337572,33.931999,3.946276,21.222260
30.06.2000,0.804240,27.180981,19.940939,29.843088,19.485764,24.578732,35.083801,3.977497,22.032696
03.07.2000,0.818635,27.099735,20.201778,29.605072,19.226936,24.893375,35.012268,4.096136,21.889254
05.07.2000,0.792723,27.831060,19.397232,29.586763,18.820217,26.207449,35.341339,4.021207,21.774498
06.07.2000,0.795602,27.952940,19.647039,29.202280,19.042067,25.633698,34.511471,4.046181,21.372871
07.07.2000,0.835910,28.440491,19.738895,29.220592,19.226936,25.504141,34.053581,4.202285,21.028599
10.07.2000,0.877177,27.952940,19.749905,29.348757,19.079037,25.818796,34.282539,4.164821,21.946638
11.07.2000,0.874299,28.806162,20.455263,29.348757,19.263914,26.337000,34.196686,4.302192,22.491709
12.07.2000,0.904049,28.521749,20.143002,28.726273,18.931137,26.670147,33.602905,4.239749,22.018354
13.07.2000,0.867581,28.968678,19.738895,27.902367,18.635338,26.522091,31.649820,4.389608,21.172043
14.07.2000,0.885815,28.887428,19.691130,26.895393,18.561394,26.022360,30.791319,4.383364,20.684347
17.07.2000,0.895413,28.582706,19.437651,27.636898,18.524416,25.837288,30.848562,4.517612,21.164875
18.07.2000,0.879097,29.334333,19.147419,27.829136,18.524416,26.059383,30.390686,4.489513,20.598269
19.07.2000,0.809038,29.821890,19.264978,27.298197,18.561394,25.615187,29.875603,4.402097,21.315493
20.07.2000,0.846467,29.943790,18.809439,26.913694,18.746262,25.615187,29.331898,4.458292,20.655655
21.07.2000,0.822474,30.431339,18.456760,27.023567,18.265589,25.578175,29.188808,4.464538,21.057295
24.07.2000,0.747617,31.284552,18.192255,27.668945,17.895844,26.374010,31.850122,4.589417,21.831886
25.07.2000,0.768730,31.609566,18.177561,27.389740,18.524416,26.151917,32.465385,4.633127,20.196640
26.07.2000,0.768730,31.203287,18.177561,26.437679,18.746262,26.225956,32.050446,4.701814,19.967134
27.07.2000,0.798481,31.365812,19.029869,26.909132,19.042067,26.355505,33.123547,4.595664,20.476351
28.07.2000,0.741858,31.731459,18.945366,27.435499,18.931137,26.947771,33.323883,4.408340,20.139257
31.07.2000,0.780247,31.731459,18.570650,27.261581,18.746262,26.670147,32.808792,4.370875,19.909750
01.08.2000,0.757213,31.650206,18.544931,27.774223,19.300892,26.466558,33.924831,4.445806,20.999916
02.08.2000,0.725543,32.422173,18.765345,28.268539,19.781561,26.725668,34.339779,4.558198,21.172043
03.08.2000,0.737060,31.853348,18.809439,28.415003,19.670637,26.633129,34.439915,4.595664,20.540901
04.08.2000,0.727462,31.853348,18.651464,28.286848,19.744589,26.651649,33.796059,4.595664,20.885166
07.08.2000,0.736100,31.893984,18.974754,28.373810,19.929462,26.910749,33.438335,4.570686,20.619799
08.08.2000,0.717865,31.568937,18.893930,28.318897,19.818531,27.058830,33.130745,4.795476,20.619799
09.08.2000,0.729382,31.130512,19.419273,27.774223,19.337870,27.391975,32.307999,4.795476,19.622873
10.08.2000,0.730341,31.863960,19.720518,28.534029,19.411821,28.095282,32.722946,4.664348,19.278616
11.08.2000,0.732261,32.352924,19.749905,28.662186,19.781561,28.650515,33.152184,4.683081,19.680244
14.08.2000,0.722664,32.271416,19.838070,28.506554,19.707617,28.335886,33.352497,4.751766,19.608532
15.08.2000,0.716905,30.804541,19.632351,28.149536,19.189959,28.095282,33.538513,4.676837,19.278616
16.08.2000,0.744737,30.111847,20.249193,28.662186,19.152990,28.002743,33.710201,4.720545,19.981253
17.08.2000,0.789844,29.908110,20.660173,28.415003,18.487442,28.206322,33.853287,4.745521,20.240009
18.08.2000,0.767770,29.785879,20.386196,28.339153,18.672318,28.169317,32.966175,4.764256,19.665010
21.08.2000,0.775449,31.130512,20.556496,28.509048,18.672318,28.113773,32.908932,4.683081,20.124998
22.08.2000,0.793683,32.149178,20.526880,28.729504,18.524416,28.520971,33.195103,4.208529,19.550013
23.08.2000,0.833990,32.964108,21.060049,28.490696,18.450462,28.582039,33.080639,4.021207,19.794378
24.08.2000,0.861582,34.960693,20.423210,28.288647,17.969795,28.246883,33.195103,4.121112,19.823135
25.08.2000,0.872379,35.286694,20.586123,28.049835,17.969795,28.526175,33.395424,4.245993,20.153761
28.08.2000,0.891573,34.716244,20.600927,27.847765,17.969795,28.339979,33.180809,4.071158,19.708132
29.08.2000,0.908848,34.105026,20.378790,27.333437,18.006767,28.191011,32.594177,4.196040,19.578758
30.08.2000,0.913647,34.227268,20.167742,26.819096,17.969795,27.818605,32.721840,4.139843,19.320017
31.08.2000,0.935721,34.970886,20.027040,27.025738,17.683235,27.711538,32.153931,3.954080,19.844702
01.09.2000,0.974109,35.694157,20.252893,27.223207,17.489117,27.557930,31.830458,4.083644,19.851887
05.09.2000,0.958753,36.142365,20.363968,27.406902,17.563074,27.483438,30.888781,4.164821,18.773752
06.09.2000,0.897332,37.690731,20.882328,27.406902,17.821896,28.042057,30.364017,3.996231,18.342514
07.09.2000,0.952035,38.138969,20.926762,27.462030,17.452145,27.297247,30.939087,3.858858,18.543760
08.09.2000,0.904049,37.894470,20.541693,27.765120,17.008450,26.794506,31.068481,3.908811,18.630013
11.09.2000,0.897332,38.220459,21.163723,27.925838,16.786592,26.496572,31.255390,3.659046,18.860006
12.09.2000,0.886775,38.464920,20.985996,28.398861,17.156347,26.235888,31.147573,3.972814,18.515011
13.09.2000,0.890613,38.750156,21.000814,28.692757,16.084080,25.770382,31.435095,3.858858,18.888763
14.09.2000,0.873099,38.057453,20.752739,28.196793,16.121050,25.323484,31.082870,3.852356,19.032511
15.09.2000,0.848146,37.079552,21.371069,27.921249,16.564749,25.360727,30.910345,3.777309,18.975018
18.09.2000,0.931401,37.120281,21.326633,27.076271,16.860550,24.783501,30.881594,3.789817,19.291260
19.09.2000,0.920365,36.998058,20.867523,26.984417,16.490799,24.988338,31.427902,4.202569,18.867199
20.09.2000,0.937400,38.505680,20.615742,26.768593,16.379875,24.355242,31.233812,3.789817,18.824068
21.09.2000,0.870460,39.116875,20.215874,27.700809,15.973155,25.751762,32.261768,3.864861,19.550013
22.09.2000,0.801361,41.398685,19.964106,28.178423,16.971476,26.291740,33.670700,3.958670,20.383762
25.09.2000,0.821514,41.643169,19.619764,28.173822,17.415167,26.813112,33.239395,4.021209,20.297512
26.09.2000,0.789844,43.069321,19.741945,27.774292,17.673992,26.775869,32.319283,4.008701,20.010014
27.09.2000,0.751455,42.091400,20.245487,27.948801,17.673992,26.794506,33.526947,3.989939,19.895010
28.09.2000,0.821514,42.050648,19.938175,27.443659,17.673992,27.297247,33.641953,4.014955,20.096258
29.09.2000,0.395401,42.050648,20.201056,27.608969,17.858868,27.148279,34.245785,4.008701,20.664072
02.10.2000,0.372369,38.098213,20.541693,27.388550,17.784914,27.315859,34.044510,4.002447,20.355015
03.10.2000,0.342618,39.035389,20.586123,27.186487,17.895844,28.004808,34.044510,4.152538,20.355015
04.10.2000,0.362771,39.850319,20.097389,26.543558,17.747946,28.451689,33.843216,4.071239,19.665010
05.10.2000,0.338778,39.809566,20.260303,27.351814,17.821896,27.781363,34.648327,4.302629,20.585007
06.10.2000,0.340698,39.768806,19.993715,27.131369,17.673992,27.464827,34.993389,3.971180,20.527508
09.10.2000,0.333980,38.750156,20.378790,26.837463,17.784914,27.334478,34.648327,3.902385,19.837511
10.10.2000,0.320544,38.831646,20.660173,27.811037,17.710970,27.744131,35.367195,3.971180,20.470015
11.10.2000,0.301350,39.239124,20.526880,28.215157,17.747946,27.781363,35.194664,3.896129,20.297512
12.10.2000,0.307108,36.590584,20.689793,28.509048,16.786592,27.073795,35.510944,3.839846,20.527508
13.10.2000,0.338778,38.301952,19.964106,28.160044,17.082397,27.111029,35.050888,3.852356,19.607510
16.10.2000,0.330142,39.239124,19.430937,28.490696,17.156347,27.464827,35.367195,3.946162,20.096258
17.10.2000,0.309028,39.442844,19.638268,28.527431,16.564749,27.148279,35.970997,3.802324,20.671261
18.10.2000,0.309028,39.605831,19.549402,27.700809,16.601725,27.148279,35.970997,3.777309,20.124998
19.10.2000,0.290793,38.098213,19.504976,26.966051,16.490799,26.515184,35.683475,3.839846,19.780012
20.10.2000,0.299430,39.116875,19.771561,27.002777,16.712652,25.993830,37.667480,3.708518,19.952511
23.10.2000,0.312866,39.931820,19.564222,26.910944,17.230295,26.757263,38.990166,3.639725,20.872511
24.10.2000,0.289834,39.768806,19.490177,26.947687,17.230295,26.831728,39.306458,3.708518,19.780012
25.10.2000,0.284075,40.787491,19.312452,27.608969,17.156347,26.850353,40.169064,3.739787,20.671261
26.10.2000,0.284075,41.113468,19.430937,27.370173,17.119364,27.464827,39.881538,3.921146,20.872511
27.10.2000,0.285035,41.561687,19.031059,27.259951,17.600046,27.855841,40.485355,3.833594,20.297512
30.10.2000,0.296551,42.172886,19.342068,27.737560,18.450462,28.302725,40.801659,3.896129,20.182510
31.10.2000,0.300390,44.210209,19.460554,27.076271,18.339539,28.786858,41.376728,3.996191,19.866257
01.11.2000,0.314786,42.865574,19.623461,26.745619,18.709291,28.339979,41.290459,3.989939,20.010014
02.11.2000,0.342618,43.110065,19.075493,26.414959,18.894163,28.284103,41.002930,4.246346,19.866257
03.11.2000,0.341657,43.069321,19.208782,26.947687,19.152990,28.265482,40.427864,4.140028,20.067505
06.11.2000,0.329182,43.069321,19.564222,27.057905,18.931137,29.010303,41.405476,4.271362,20.470015
07.11.2000,0.327262,42.498856,19.445742,27.076271,18.783243,28.879950,39.967781,4.302629,20.613770
08.11.2000,0.308068,42.467831,19.667898,27.462030,18.709291,28.991674,41.779282,4.452721,20.872511
09.11.2000,0.309987,42.917007,19.756758,27.498766,18.783243,29.010303,41.606750,4.365167,20.527508
10.11.2000,0.292713,41.487789,19.934481,27.755930,19.559717,28.302725,42.095558,4.158792,20.297512
13.11.2000,0.297511,41.038616,19.697510,27.351814,19.687738,28.246883,41.117947,4.140028,19.406254
14.11.2000,0.310947,42.059490,19.964106,27.811037,19.911043,28.302725,41.894302,4.177554,19.693752
15.11.2000,0.305189,41.528633,20.044691,27.921249,19.836605,28.414442,42.153091,4.215075,19.850491
16.11.2000,0.291753,42.998680,20.029755,27.682447,19.464441,28.395821,41.491745,4.133777,19.965734
17.11.2000,0.284075,42.712826,19.999922,28.053291,19.911043,28.600662,40.715405,4.171299,19.821676
20.11.2000,0.290793,42.835346,19.984997,28.366632,19.948259,28.191011,41.578007,4.002447,19.821676
21.11.2000,0.288874,44.836231,20.298426,28.827442,20.208776,28.683359,42.325596,4.002447,20.052166
22.11.2000,0.284075,42.549492,20.253649,28.458794,20.394861,28.720827,41.721767,4.027463,19.821676
24.11.2000,0.296551,42.917007,20.134247,28.034863,20.059910,28.720827,41.146706,4.052477,19.504763
27.11.2000,0.286954,44.019543,20.268574,28.716848,19.017834,29.751270,42.153091,4.302629,20.685991
28.11.2000,0.276878,44.101208,20.492453,29.527851,18.608450,29.638849,42.613155,4.396437,20.743616
29.11.2000,0.269679,45.693745,19.611860,29.564705,19.352785,30.013540,43.648273,4.283869,21.031721
30.11.2000,0.253364,45.122078,19.552153,29.490984,18.980625,29.938614,42.641895,4.265108,20.426710
01.12.2000,0.262002,42.998680,19.731262,28.827442,18.422369,29.863667,41.693020,4.371424,20.052166
04.12.2000,0.256243,42.345318,19.820807,29.361958,18.720098,31.474888,42.296864,4.502752,20.369078
05.12.2000,0.261042,45.040401,19.537230,29.343531,18.161854,34.959602,41.405476,4.427706,20.513136
06.12.2000,0.219774,44.019543,19.223804,28.348202,17.640810,34.509968,41.360477,4.333899,19.994539
07.12.2000,0.219774,43.652027,19.268574,28.624691,18.012983,34.378815,42.053169,4.165044,20.023348
08.12.2000,0.231291,45.693745,19.417837,28.421936,17.566378,35.053284,41.360477,4.258853,20.052166
11.12.2000,0.233210,44.672882,19.462612,28.200756,17.826895,34.547440,41.851131,4.402689,20.109779
12.12.2000,0.236090,45.162899,19.537230,28.606241,18.385145,34.135269,42.197487,4.483991,20.282652
13.12.2000,0.230331,44.346207,19.641708,29.103922,18.534018,34.116520,42.486111,4.509006,21.118156
14.12.2000,0.221694,43.937862,18.880512,29.269794,18.794535,33.273445,42.024292,4.809339,21.002914
15.12.2000,0.215935,42.386158,18.686487,29.067051,18.757317,33.629421,41.735668,4.771767,20.945295
18.12.2000,0.218814,44.754562,19.283499,29.067051,19.241138,34.360088,41.244991,4.677833,21.435068
19.12.2000,0.214976,43.366192,19.358131,29.251377,19.576090,34.097805,42.255192,4.765501,21.867235
20.12.2000,0.220734,42.467831,18.731268,29.675312,18.682886,33.854252,43.121098,4.922057,21.377462
21.12.2000,0.215935,42.222816,18.716341,29.785887,19.464441,33.779316,42.717022,4.934584,19.591194
22.12.2000,0.230331,41.446980,19.253649,29.933350,19.464441,33.798031,41.793407,5.128712,20.455511
26.12.2000,0.225533,41.161137,19.776031,30.191402,19.352785,34.472492,42.803616,5.416769,20.599564
27.12.2000,0.227452,41.855309,19.835747,30.375706,19.724957,35.727757,42.803616,5.679780,20.858866
28.12.2000,0.227452,42.753666,20.477531,30.891794,20.171558,36.552074,43.756042,5.686040,21.089342
29.12.2000,0.228412,43.121178,20.164093,30.983967,20.245991,36.121174,43.236534,5.592109,21.204590
02.01.2001,0.228412,40.507767,20.522306,30.080788,19.948259,35.727757,42.947914,5.423031,21.262209
03.01.2001,0.251445,40.875286,19.731262,29.122341,20.059910,35.315559,41.158424,5.604634,20.080975
04.01.2001,0.262002,39.854404,19.313349,28.495672,19.650524,35.671539,39.253475,5.748663,19.274281
05.01.2001,0.251445,38.384396,19.462612,28.864309,19.613304,34.341354,38.474159,5.498176,19.533569
08.01.2001,0.254324,38.547710,19.417837,28.827442,19.650524,34.547440,38.560757,5.773711,19.303091
09.01.2001,0.263921,38.506886,19.164095,29.030191,19.687738,34.004116,38.791664,5.955315,19.936918
10.01.2001,0.254324,39.446075,19.134249,28.274483,19.762169,33.666908,38.416435,5.823809,19.504763
11.01.2001,0.276398,38.629391,19.447681,27.260735,19.464441,33.610683,37.694859,5.786237,18.899738
12.01.2001,0.263921,39.609417,19.328281,27.887411,20.022690,32.880024,37.608288,5.654730,19.101410
16.01.2001,0.262962,39.854404,19.343203,27.776821,20.320427,34.022842,38.474159,5.579586,19.216660
17.01.2001,0.258163,38.384396,19.164095,27.039551,20.655380,32.973701,37.521709,5.592109,18.784506
18.01.2001,0.286954,37.486038,18.970070,27.721535,20.022690,32.673931,38.272129,5.617159,18.957365
19.01.2001,0.299430,36.383488,18.940220,27.758385,19.538876,31.999464,38.070095,5.253954,19.072603
22.01.2001,0.295592,36.587669,19.014851,27.813679,19.948259,32.636475,38.012360,5.304048,19.418325
23.01.2001,0.314786,37.567699,18.999920,27.334463,19.576090,33.273445,36.742409,5.322836,19.764059
24.01.2001,0.314786,37.526863,19.074539,26.707767,18.347931,32.111874,36.453785,5.247688,19.792866
25.01.2001,0.306149,38.711048,19.865589,27.057985,17.603590,32.823811,37.810318,5.429295,20.484325
26.01.2001,0.300390,37.935211,19.731262,27.113285,17.268637,32.168102,37.983498,5.310312,20.426710
29.01.2001,0.333021,36.888206,19.462612,27.013750,17.578287,32.161335,37.087597,5.253201,19.959967
30.01.2001,0.333980,36.685665,19.548571,27.013750,17.536606,33.393364,37.406258,5.311314,20.411726
31.01.2001,0.332061,38.221054,19.887682,27.464947,17.477055,33.168537,37.951183,5.511702,20.812763
01.02.2001,0.324383,36.927418,19.885288,27.683186,17.286505,33.438309,39.013332,5.458600,20.840416
02.02.2001,0.316706,37.143028,19.682299,28.045914,17.524689,32.592999,38.777805,5.471624,20.697521
05.02.2001,0.309987,37.848629,19.718130,27.700886,17.483009,32.904755,39.013332,5.529738,21.089342
06.02.2001,0.324383,37.064621,20.224392,27.550476,17.881977,33.471302,38.957912,5.665003,21.135445
07.02.2001,0.318625,37.647850,19.904402,27.986940,17.429417,33.537231,37.798782,5.654981,20.513136
08.02.2001,0.318625,37.687153,20.121700,27.907318,17.471106,33.588215,38.315998,5.522724,20.628370
09.02.2001,0.293672,37.575752,20.510960,28.010548,17.721201,33.171532,38.200562,5.455594,20.762054
12.02.2001,0.302310,38.709457,20.663794,28.930651,17.762886,33.717098,38.320618,5.441569,21.259907
13.02.2001,0.293672,39.790730,20.537235,28.576761,17.864115,34.214710,37.290798,5.619915,20.757450
14.02.2001,0.299430,39.705521,20.657541,28.208136,17.417505,33.264450,36.773579,5.523726,20.886837
15.02.2001,0.308068,39.417191,20.549257,27.873768,17.911757,34.397564,36.067005,5.237170,20.447847
16.02.2001,0.291753,39.312332,20.825979,27.971399,17.995111,33.938919,35.692955,5.162023,20.914551
20.02.2001,0.281196,40.531219,20.813948,28.415245,18.126123,34.124783,35.974651,4.761248,20.734350
21.02.2001,0.289834,39.449966,20.676790,28.675655,17.673563,33.528095,36.348713,4.715156,20.706612
22.02.2001,0.288874,40.157703,20.712885,28.560249,17.899841,33.223740,35.882278,4.812346,20.836012
23.02.2001,0.288874,40.373955,20.323074,28.255478,17.935570,33.268932,35.595963,4.909534,20.711243
26.02.2001,0.299430,41.127552,20.347139,28.332405,17.792652,33.555229,36.635044,4.920555,20.909950
27.02.2001,0.297511,41.743549,20.621445,28.391586,17.893887,34.052452,36.902878,3.945662,20.891451
28.02.2001,0.280236,40.760593,20.611822,28.799929,17.506828,33.977108,37.036789,3.910594,20.794416
01.03.2001,0.287914,39.089539,20.895760,29.317747,17.393686,33.027866,36.828987,3.820418,20.378534
02.03.2001,0.295592,39.384426,21.283169,29.338459,17.179319,33.549210,37.013718,3.765313,20.152105
05.03.2001,0.312866,40.570549,21.747562,29.140219,17.006636,33.811375,36.727390,3.770321,20.253761
06.03.2001,0.330142,40.714714,21.764412,28.643108,17.179319,33.826435,35.766838,3.922619,19.916428
07.03.2001,0.326302,42.005695,21.988190,28.051304,16.911362,34.031368,34.509827,4.033835,19.385014
08.03.2001,0.319585,42.431637,22.365963,28.959709,17.447283,35.315094,34.690723,4.039845,19.408131
09.03.2001,0.310947,42.923126,22.325062,28.613506,17.238869,35.080051,35.108185,4.014795,19.616062
12.03.2001,0.285994,39.974213,22.163843,28.095686,16.708902,33.690838,34.393860,3.918609,18.645657
13.03.2001,0.300390,39.692406,21.805325,27.858971,16.554079,32.455303,33.827984,3.760303,18.437712
14.03.2001,0.313826,38.021370,21.543039,27.592649,16.405216,32.398045,33.364136,3.659106,18.021826
